index,country,continent,sub-region,year,clean fuels for cooking (% of population),Access to electricity (% of population),Adolescents out of school (% of lower secondary school age),Agricultural irrigated land (% of total agricultural land),Agricultural land (% ),Arable land (% of land area),Arable land (hectares per person),Armed forces (% labor force),"Armed forces personnel, total",precipitation (mm per year),"Birth rate, crude (per 1,000 people)","Central government debt, total (% of GDP)","Children in employment, total (% of children ages 7-14)",Children out of school (% of primary school age),Consumer price index (2010 = 100),Control of Corruption: Estimate,Cost of business start-up (% of GNI per capita),"Death rate, crude (per 1,000 people)",doing business score,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",Electric power consumption (kWh per capita),Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Fertility rate, total (births per woman)",GDP (constant 2015 US$),GDP growth (annual %),GDP per capita (constant 2015 US$),"GDP per capita, PPP (constant 2021 international $)",Human capital index (HCI) (scale 0-1),"Inflation, consumer prices (annual %)","Intentional homicides (per 100,000 people)",Level of water stress,"Life expectancy at birth, total (years)",Lifetime risk of maternal death (%),Military expenditure (% of GDP),Population density,Population growth (annual %),Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million (% of total population),"Population, total",Rural population (% of total population),Time to start a business (days),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Corruption index 2023,Global_Peace_Index_2023,free,partly free,not free,OCDE,immigration_flow,immigration_100k
298,China,Asia,Eastern Asia,2022,87.8,100.0,0.0,0.0,55.43261175453041,11.490149985993073,0.0,0.0,0.0,0.0,6.77,0.0,0.0,0.0,131.919356668535,0.0160636715590954,0.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.175,16318995784492.732,2.950669929592678,11555.9302384568,21011.617130907656,0.0,1.97357555739051,0.0,0.0,78.587,0.0,1.62314627775085,150.4200481241898,-0.0130995013525784,3.177093170565607,30.523009825269533,1412175000.0,36.44,0.0,0.0,4.98,42.0,1.818,False,False,True,False,32910,2.3304477136332253
299,China,Asia,Eastern Asia,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.229151902431,-0.0053701046854257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17175670911003.477,5.249557863877911,12175.196114724837,22137.599827746573,0.0,0.234836828893051,0.0,0.0,0.0,0.0,1.66533914524613,0.0,-0.103794531589067,3.206823362242582,31.280356203613785,1410710000.0,35.43000000000001,0.0,0.0,4.67,42.0,2.101,False,False,True,False,32855,2.3289691006656223
300,China,Asia,Eastern Asia,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.229151902431,-0.0053701046854257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17175670911003.477,5.249557863877911,12175.196114724837,22137.599827746573,0.0,0.234836828893051,0.0,0.0,0.0,0.0,1.66533914524613,0.0,-0.103794531589067,3.206823362242582,31.280356203613785,1410710000.0,35.43000000000001,0.0,0.0,4.67,42.0,1.818,False,False,True,False,32855,2.3289691006656223
301,Colombia,South America,South America,2016,90.0,98.4,4.93805980682373,0.0,40.35042812077512,1.5156791347453809,0.0344663944432836,2.0069358802966826,481100.0,3240.0,15.353,66.90716091250651,0.0,5.22432994842529,126.423331457792,-0.384617507457733,14.1,5.213,69.1652,3.3199999332428,76.2099990844727,0.0,35.98056,34.68962,22.97659,1.843,299618678572.19135,2.0873825016279426,6316.070677825417,16972.920485439605,0.0,7.51346024627675,26.0404224330995,4.1891238763,76.471,0.14527570821142,3.07113102611539,42.75575664713835,0.990548549326914,26.28588560342317,43.82174807144186,47437512.0,19.892,11.0,5.0,8.922,40.0,2.887,True,False,False,True,2445,5.154148893812137
302,Colombia,South America,South America,2017,90.7,98.5,4.46340990066528,0.0,39.19513294276701,1.6051086074808472,0.0370031188580484,1.9739045711936491,481000.0,3240.0,15.081,66.72724784721463,0.0,4.07456016540527,131.877630006754,-0.429829597473145,14.0,5.249,69.03524,0.0,76.9700012207031,0.0,35.00704,37.24471,22.49238,1.818,303691577641.58325,1.3593608678874602,6309.677452925182,16955.74023154248,0.593,4.31431325695011,25.4344883492702,4.1262925219,76.646,0.148089274834616,3.2080967243943603,43.38087246507436,1.45147726169193,26.54350090588658,44.222695365352095,48131078.0,19.554,11.0,5.01,9.086,40.0,2.887,True,False,False,True,2230,4.633181081047052
303,Colombia,South America,South America,2018,91.4,98.5,3.95534992218018,0.0,39.70076611086075,2.015216764308247,0.0426165486966558,1.94602789500767,481200.0,3240.0,14.841,71.65057024810562,0.0,4.69546985626221,136.151216036968,-0.340439766645432,14.0,5.311,69.24335,3.5699999332428,78.0400009155273,0.0,32.70964,38.05749,23.31461,1.787,311479214511.79504,2.5643242827770365,6353.546428539201,17073.627549917263,0.598653852939606,3.24056932930569,26.231325159933,4.0634611677,76.748,0.10906059039379,3.0332327385044,44.18608832807571,1.83913784861099,26.7023908649538,44.45573041949565,49024465.0,19.221999999999998,11.0,4.92,9.36,40.0,2.887,True,False,False,True,2265,4.62014220858912
304,Colombia,South America,South America,2019,91.9,99.4,3.39484000205994,0.0,39.97656602073006,2.0873510590356017,0.04232769565832,1.9239990764804435,481000.0,3240.0,14.682,72.70387857708222,0.0,5.02229022979736,140.94784969246,-0.283615678548813,14.1,5.411,70.05964,3.72000002861023,79.25,0.0,0.0,0.0,0.0,1.765,321405606655.8417,3.186855392455328,6439.9635981264655,17305.85290374855,0.0,3.52301932741447,25.7534726366066,4.1694386886,76.752,0.112972768892938,3.14565669372153,44.98241099594412,1.78615507724394,26.63062216588567,44.31022811279598,49907985.0,18.896,10.0,4.92,10.28,40.0,2.887,True,False,False,True,2275,4.558388802914003
305,Colombia,South America,South America,2020,92.6,99.7,2.58856010437012,0.0,39.8467278954484,2.1130542586750787,0.0403515726062555,1.7017132793633112,428000.0,3240.0,14.435,91.15660694497356,0.0,6.11108016967773,144.509087395731,-0.252498596906662,0.0,6.606,0.0,3.86999988555908,81.4199981689453,0.0,0.0,0.0,0.0,1.737,298309675728.0929,-7.185914137608592,5891.955232154031,15833.212254925376,0.60433030128479,2.52663500084706,24.2427633844347,4.282896247,74.769,0.128942565337508,3.53698651555212,45.63316538981523,1.43632167326968,26.630038829146297,44.29704390462437,50629997.0,18.575000000000003,0.0,4.24,15.983,40.0,2.887,True,False,False,True,1530,3.0219239396755246
306,Colombia,South America,South America,2021,93.1,100.0,2.33802008628845,0.0,38.76911518702118,2.0977641279855788,0.0389347750309431,0.0,0.0,3240.0,14.204,80.36665161740878,0.0,6.98671007156372,149.559763199866,-0.365944802761078,0.0,7.735,0.0,0.0,81.0699996948242,0.0,0.0,0.0,0.0,1.717,330530695024.8858,10.801198190487838,6457.169218070858,17352.08886818196,0.0,3.49505757399448,27.4843651251417,4.3909780898,72.83,0.0,3.19588692136248,46.13625326723749,1.09642825395961,26.689933678547987,44.403700440724855,51188173.0,18.260000000000005,0.0,0.0,13.898,40.0,2.887,True,False,False,True,4055,7.92175176871423
307,Colombia,South America,South America,2022,93.6,100.0,4.43837022781372,0.0,37.6412798557909,2.1799711581793604,0.0,0.0,0.0,0.0,13.921,70.14018401149143,0.0,7.32453012466431,164.780806314133,-0.362088114023209,0.0,7.409,0.0,4.19340419769287,81.6399993896484,0.0,0.0,0.0,0.0,1.692,354622693594.6611,7.288883886551403,6854.2092355788445,18419.03839906035,0.0,10.1772313546166,0.0,0.0,73.659,0.0,2.8118884804297,46.6317656602073,1.06829295530618,26.723319928775265,44.48976750989564,51737944.0,17.950000000000003,0.0,0.0,10.547,40.0,2.887,True,False,False,True,3785,7.315713975800817
308,Colombia,South America,South America,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.119324369034,-0.309191286563873,0.0,0.0,0.0,4.56094074249268,82.2666397094727,0.0,0.0,0.0,0.0,0.0,356787344438.8305,0.6104095657915423,6819.179830727552,18324.90530056913,0.0,11.7359044948689,0.0,0.0,0.0,0.0,2.8729831874167298,0.0,1.12092864340999,26.707691010899836,44.518314505001726,52321152.0,17.646,0.0,0.0,9.594,40.0,2.887,True,False,False,True,4650,8.887418992609337
309,Comoros,Africa,Eastern Africa,2016,6.3,76.4,0.0,0.0,71.46695325094036,34.92745835572273,0.087631666579035,0.0,0.0,900.0,31.756,0.0,0.0,0.0,0.0,-0.70679372549057,98.4,8.516,46.37003,0.0,0.0,0.0,0.0,0.0,0.0,4.348,998106097.5358264,3.320446562400264,1345.6261653809431,3405.4351993515284,0.0,0.0,0.0,0.8333333333,63.237,1.11323093383749,0.0,398.5711982804944,2.05111578193354,0.0,0.0,741741.0,71.381,16.0,0.23,4.104,20.0,0.0,False,True,False,False,0,0.0
310,Comoros,Africa,Eastern Africa,2017,6.7,78.7,25.7808952331543,0.0,71.46695325094036,34.92745835572273,0.0859028188018803,0.0,0.0,900.0,31.33,0.0,0.0,9.35986709594727,0.0,-0.710437715053558,84.1,8.326,46.87233,0.0,0.0,0.0,0.0,0.0,0.0,4.278,1036191459.4769152,3.81576287682401,1369.4118028846367,3465.630556188368,0.409,0.0,0.0,0.8333333333,63.625,1.05316358748671,0.0,406.5926921010209,1.99257798738542,0.0,0.0,756669.0,71.21600000000001,16.0,0.25,4.03,20.0,0.0,False,True,False,False,0,0.0
311,Comoros,Africa,Eastern Africa,2018,7.4,81.0,12.8988151550293,0.0,71.46695325094036,34.92745835572273,0.0842416309179745,0.0,0.0,900.0,30.859,0.0,0.0,12.6440420150757,0.0,-0.852027416229248,82.5,8.235,47.01396,0.0,0.0,0.0,0.0,0.0,0.0,4.196,1073934227.0842133,3.6424511379731968,1391.8457044339782,3522.405015514733,0.400950133800507,0.0,0.0,0.8333333333,63.912,1.06630863355776,0.0,414.6104245029554,1.95274153616222,0.0,0.0,771590.0,71.035,16.0,0.25,3.942,20.0,0.0,False,True,False,False,0,0.0
312,Comoros,Africa,Eastern Africa,2019,7.8,83.3,0.0,0.0,71.46695325094036,34.92745835572273,0.082636432750471,0.0,0.0,900.0,30.4,0.0,0.0,0.0,0.0,-1.058385014534,54.2,8.203,47.87291,0.0,0.0,0.0,0.0,0.0,0.0,4.125,1092843848.7370584,1.7607802392317635,1389.3648801988593,3516.126684733846,0.0,0.0,0.0,0.8333333333,64.068,0.955799319600373,0.0,422.6641590542719,1.92385702700328,0.0,0.0,786578.0,70.836,16.0,0.25,3.934,20.0,0.0,False,True,False,False,0,0.0
313,Comoros,Africa,Eastern Africa,2020,8.3,85.6,0.0,0.0,71.46695325094036,34.92745835572273,0.0810309126698688,0.0,0.0,900.0,29.896,0.0,0.0,0.0,0.0,-1.20917761325836,0.0,8.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.052,1090706717.9807663,-0.1955568271497867,1359.707089432904,3441.070411893912,0.40468829870224,0.0,0.0,0.8333333333,64.166,0.880432480252454,0.0,431.0386888769479,1.96199379762606,0.0,0.0,802163.0,70.62,0.0,0.23,4.471,20.0,0.0,False,True,False,False,0,0.0
314,Comoros,Africa,Eastern Africa,2021,9.0,87.9,39.4160575866699,0.0,71.46695325094036,34.92745835572273,0.0794452035875009,0.0,0.0,900.0,29.398,0.0,0.0,26.8825588226318,0.0,-1.31024062633514,0.0,8.718,0.0,1.94764637947083,37.6526031494141,0.0,0.0,0.0,0.0,3.978,1112522619.1689696,2.000161989337613,1359.7628611627474,3441.211555858576,0.0,0.0,0.0,0.8333333333,63.417,0.0,0.0,439.64212788823215,1.97631988078353,0.0,0.0,818174.0,70.387,0.0,0.0,4.394,20.0,0.0,False,True,False,False,0,0.0
315,Comoros,Africa,Eastern Africa,2022,9.6,89.9,0.0,0.0,71.46695325094036,34.92745835572273,0.0,0.0,0.0,0.0,28.887,0.0,0.0,0.0,0.0,-1.24499189853668,0.0,8.528,0.0,0.0,47.029109954834,0.0,0.0,0.0,0.0,3.912,1141481697.7502446,2.6030103192784253,1368.3746322774298,3463.005743008909,0.0,0.0,0.0,0.0,63.68,0.0,0.0,448.2471789360559,1.93837687010445,0.0,0.0,834188.0,70.136,0.0,0.0,3.816,20.0,0.0,False,True,False,False,5,0.5993852704666095
316,Comoros,Africa,Eastern Africa,2023,0.0,0.0,33.3464126586914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2174949645996,0.0,-0.990109264850616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175676774.7110393,2.9956745717596647,1382.5196936348266,3498.803270645293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92327433672711,0.0,0.0,850387.0,69.868,0.0,0.0,3.776,20.0,0.0,False,True,False,False,5,0.5879675959298531
317,"Congo, Dem. Rep.",Africa,Central Africa,2016,3.9,17.3,0.0,0.0,14.411680377583204,5.585231909309455,0.1508163491735563,0.4478715691828464,134250.0,1543.0,43.411,0.0,0.0,0.0,133.850926577035,-1.36702644824982,29.3,10.077,34.39028,0.129999995231628,63.560001373291,0.0,0.0,0.0,0.0,6.392,38827503534.07562,2.399398911334515,462.47214741214975,1253.1581565672652,0.0,2.88585107289988,0.0,0.2268835048,59.066,3.66826136039322,1.06610820875977,37.03333186299376,3.54100823238224,33.27962907675829,22.163857282376814,83956415.0,56.693,11.5,2.28,4.521,0.0,3.264,False,False,True,False,2490,2.9658245888655443
318,"Congo, Dem. Rep.",Africa,Central Africa,2017,3.9,18.0,0.0,0.0,14.697955492821066,5.840629893473897,0.1520496478559553,0.4304272491542265,134000.0,1543.0,43.251,0.0,0.0,0.0,0.0,-1.4452942609787,28.6,9.865,34.57002,0.0,0.0,0.0,0.0,0.0,0.0,6.349,40274584268.02103,3.726947658830099,462.4829208894792,1253.187349397721,0.369,0.0,0.0,0.2268835048,59.411,3.72307817362059,0.770467135721514,38.41264991949891,3.65684620577994,33.03747403152318,22.296095979167006,87083398.0,56.12,7.0,2.2,4.601,0.0,3.264,False,False,True,False,2355,2.7043042119233798
319,"Congo, Dem. Rep.",Africa,Central Africa,2018,3.9,18.7,0.0,0.0,14.81837630400741,5.952228667210693,0.1498540039537292,0.4172981441842331,134250.0,1543.0,42.989,0.0,0.0,0.0,0.0,-1.51785528659821,26.7,9.573,35.23313,0.0,61.997631072998,0.0,0.0,0.0,0.0,6.302,42619016590.659325,5.821121099690245,473.2940774181646,1282.482278966255,0.364528745412826,0.0,0.0,0.2268835048,59.942,3.38073412792908,0.623912514687135,39.72018438058269,3.34726508426912,32.899202683799395,22.49872745143671,90047644.0,55.54,7.0,2.12,4.618,0.0,3.264,False,False,True,False,2385,2.6485978911341643
320,"Congo, Dem. Rep.",Africa,Central Africa,2019,4.0,19.1,0.0,0.0,14.92247634591209,6.0342736154914975,0.1471799514396534,0.4041474942915674,134000.0,1543.0,42.656,0.0,0.0,0.0,0.0,-1.55547034740448,16.3,9.38,36.20973,0.0,0.0,0.0,0.0,0.0,0.0,6.253,44487659679.01878,4.38452887429834,478.6324262589043,1296.947572562439,0.0,0.0,0.0,0.2268835048,60.276,3.37057415801372,0.700795464424695,40.99929070818906,3.1695285579572,32.824389248349114,22.74589009130558,92947442.0,54.954,7.0,2.12,4.591,0.0,3.264,False,False,True,False,2290,2.4637579590409815
321,"Congo, Dem. Rep.",Africa,Central Africa,2020,4.1,20.1,0.0,0.0,14.951147967623122,6.0342736154914975,0.1425148482657537,0.4078918799167523,134000.0,1543.0,42.311,0.0,0.0,0.0,0.0,-1.59274351596832,0.0,9.537,0.0,0.0,65.8543701171875,0.0,0.0,0.0,0.0,6.206,45259708653.51162,1.735422766814935,471.5044233411862,1277.6328634575616,0.366369277238846,0.0,0.0,0.2268835048,59.739,3.41527189289153,0.743310281501406,42.34136785690655,3.22098049233111,32.73937826075494,22.98747209058177,95989998.0,54.362,0.0,1.92,5.345,0.0,3.264,False,False,True,False,860,0.8959266776940655
322,"Congo, Dem. Rep.",Africa,Central Africa,2021,4.3,20.8,0.0,0.0,15.135516375907017,6.217318718157959,0.1379742547302476,0.0,0.0,1543.0,42.049,0.0,0.0,0.0,0.0,-1.56961536407471,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.156,48065880294.850365,6.200154010759462,484.78464997333873,1313.6182182908603,0.0,0.0,0.0,0.2268835048,59.193,0.0,0.542970228782383,43.73477955933923,3.23790848096045,32.65699652251849,23.2316914921484,99148932.0,53.765,0.0,0.0,5.28,0.0,3.264,False,False,True,False,1825,1.8406653134700433
323,"Congo, Dem. Rep.",Africa,Central Africa,2022,4.3,21.5,0.0,0.0,15.512242297258553,6.594044639509495,0.0,0.0,0.0,0.0,41.737,15.989696812239597,0.0,0.0,0.0,-1.54492211341858,0.0,9.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.106,52355494607.56282,8.924447625631089,511.2992662786932,1385.464723809591,0.0,0.0,0.0,0.0,59.743,0.0,0.5788943668332279,45.16749432081339,3.2234019442495,32.585890711336866,23.48476177536819,102396968.0,53.163,0.0,0.0,4.522,0.0,3.264,False,False,True,False,3255,3.1788050599310713
324,"Congo, Dem. Rep.",Africa,Central Africa,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48051190376282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56837576516.84459,8.560862509040888,537.2693169703266,1455.8356229714009,0.0,0.0,0.0,0.0,0.0,0.0,1.1643969015800302,0.0,3.25963514299902,32.506969393642834,23.732999188739782,105789731.0,52.556,0.0,0.0,4.484,0.0,3.264,False,False,True,False,5315,5.024117132881262
325,"Congo, Rep.",Africa,Central Africa,2016,27.7,45.3,0.0,0.0,31.11407613469985,1.610541727672035,0.1053128212041046,0.5813454950810903,12000.0,1646.0,33.706,0.0,0.0,0.0,120.116516568787,-1.22733891010284,61.2,7.02,38.45264,0.0,0.0,0.0,0.0,0.0,0.0,4.487,11354801748.821877,-8.685243439137864,2174.1931025122426,8001.825519450503,0.0,3.19056179723773,0.0,0.0274463007,63.577,1.63958754166226,4.59480614297478,15.292931185944363,2.42169941927317,59.31290663042955,59.194268837974505,5222536.0,33.998999999999995,50.5,6.12,20.223,0.0,2.261,False,False,True,False,195,3.7338182063273475
326,"Congo, Rep.",Africa,Central Africa,2017,30.0,46.2,0.0,0.0,31.11747584187409,1.610541727672035,0.102784314964032,0.5676378319262222,12000.0,1646.0,33.025,0.0,0.0,0.0,120.657117555654,-1.36667895317078,77.7,6.924,37.86014,0.0,0.0,0.0,0.0,0.0,0.0,4.433,10719526284.716583,-5.594773719155469,2003.271210751872,7372.770467375988,0.42,0.450063823285546,0.0,0.0274463007,63.76,1.7012712084044,3.1781346926990097,15.669139092240115,2.43024073423953,60.03762975827197,60.2955964770022,5351011.0,33.541,49.5,6.5,20.611,0.0,2.261,False,False,True,False,160,2.9900891625900226
327,"Congo, Rep.",Africa,Central Africa,2018,31.8,47.0,30.0899829864502,0.0,31.131762811127377,1.610541727672035,0.1003078905104723,0.5537004028631848,12000.0,1646.0,32.337,0.0,0.0,21.056640625,122.048027425109,-1.37805664539337,75.5,6.797,38.22684,0.0,0.0,0.0,0.0,0.0,0.0,4.367,10472514332.327286,-2.3043178012584207,1909.9560382117047,7029.33651566257,0.417835533618927,1.15277896375523,0.0,0.0274463007,64.053,1.72153629726696,1.97928115025179,16.05598243045388,2.43884022378671,60.76976181787112,61.41217460576264,5483118.0,33.084,49.5,6.4,20.701,0.0,2.261,False,False,True,False,195,3.55637066355311
328,"Congo, Rep.",Africa,Central Africa,2019,33.9,47.7,0.0,0.0,31.13857686676427,1.610541727672035,0.0979229474593535,0.0,0.0,1646.0,31.676,0.0,0.0,0.0,124.740496075729,-1.4361093044281,62.2,7.388,39.53359,0.0,0.0,0.0,0.0,0.0,0.0,4.296,10590275024.737988,1.124473919765293,1885.5108087773124,6939.369133974658,0.0,2.20607305781525,0.0,0.0274463007,62.747,1.25431787149694,2.14627657925685,16.44703074670571,2.40634419722279,60.99384452842713,62.02241865763307,5616661.0,32.626999999999995,49.5,6.4,20.392,0.0,2.261,False,False,True,False,170,3.0267092851072905
329,"Congo, Rep.",Africa,Central Africa,2020,35.9,48.7,0.0,0.0,31.15768374816984,1.610541727672035,0.0956057677047541,0.5356124237087054,12000.0,1646.0,31.155,0.0,0.0,0.0,126.980051354846,-1.46065235137939,0.0,6.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.234,9926500702.400642,-6.267772279632254,1725.5104004996258,6350.509134097218,0.41926571726799,1.79537147083108,0.0,0.0274463007,63.785,1.223960890286,2.60118726630221,16.845654465592972,2.39477691216791,61.20073468866837,62.61953545678959,5752791.0,32.17100000000001,0.0,6.05,22.198,0.0,2.261,False,False,True,False,75,1.3037150141557377
330,"Congo, Rep.",Africa,Central Africa,2021,37.7,49.7,0.0,0.0,31.251197657393853,1.610541727672035,0.0933440118882933,0.0,0.0,1646.0,30.691,0.0,0.0,0.0,129.158575405592,-1.39201092720032,0.0,7.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.171,10027261669.799528,1.0150703699090826,1701.790604568719,6263.211612926363,0.0,1.7156427545126,0.0,0.0274463007,63.519,0.0,2.34034890602655,17.25383016105417,2.39414288318435,61.38229275587885,63.19506709143283,5892183.0,31.717,0.0,0.0,21.96,0.0,2.261,False,False,True,False,215,3.648902282906013
331,"Congo, Rep.",Africa,Central Africa,2022,39.65,50.6,0.0,0.0,31.293121522693998,1.610541727672035,0.0,0.0,0.0,0.0,30.175,0.0,0.0,0.0,133.089443475834,-1.35977947711945,0.0,7.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.095,10175199489.763865,1.4753561324713331,1686.0023439138515,6205.105041403403,0.0,3.04344334698478,0.0,0.0,63.053,0.0,1.90798488893194,17.672339677891653,2.39665300284304,61.53893810194998,63.75076552119069,6035104.0,31.264,0.0,0.0,20.108,0.0,2.261,False,False,True,False,295,4.888068208932273
332,"Congo, Rep.",Africa,Central Africa,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0204601287842,138.814612802413,-1.34527885913849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10369226732.5707,1.90686426346754,1677.085492059241,6172.287766506827,0.0,4.30174563591016,0.0,0.0,0.0,0.0,2.00045624049447,0.0,2.41919038084212,61.66076879452916,64.27614293327467,6182885.0,30.812,0.0,0.0,19.898,0.0,2.261,False,False,True,False,250,4.043419859822721
333,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2016,94.6,99.5,8.42838001251221,0.0,34.80219349784567,4.571719545632589,0.0520854950012307,0.4331742522992491,9800.0,2926.0,14.145,0.0,1.31,5.6281099319458,121.483166772673,0.678310811519623,9.1,4.986,67.67937,2.65000009536743,80.9599990844727,0.0,34.0248,31.99655,22.95425,1.754,58814921621.31592,4.204323251758993,12084.435132563423,21934.27692925194,0.0,-0.0174788505908217,11.6880897758536,4.987559727,79.459,0.0323045573956616,0.0,95.31919310614964,1.01105286688192,34.81134895665521,27.06060286032581,4866998.0,22.265,22.5,3.53,8.085,55.0,1.95,True,False,False,True,135,2.773783757461992
334,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2017,95.0,99.6,11.0855903625488,0.0,34.88053270661967,4.2617508813160985,0.0514941757644798,0.4346622261573643,10000.0,2926.0,13.926,0.0,0.0,6.94087982177734,123.458369999913,0.432391852140427,8.6,5.18,69.30028,0.0,81.5100021362305,0.0,28.92008,31.69431,23.63856,1.74,61260269007.51401,4.157698962760904,12468.565453170932,22631.50611180788,0.619,1.62590692991732,12.0748726206068,4.1638225256,79.377,0.0325556259644824,0.0,96.22359968664315,0.944345948457895,34.645312493522965,27.2173585441762,4913177.0,21.44,22.5,3.55,7.729,55.0,1.95,True,False,False,True,135,2.747712936049322
335,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2018,95.3,99.7,7.19736003875732,0.0,34.909909909909906,4.074598511555033,0.0509296630090092,0.4127483093829248,10000.0,2926.0,13.562,0.0,0.0,3.74432992935181,126.20052189975,0.50113844871521,9.5,5.276,68.83187,2.8199999332428,81.75,0.0,28.67492,28.6795,23.13634,1.709,62862779082.59081,2.615904404337897,12679.525364301557,23014.41628186958,0.603258788585663,2.22111461526581,11.6054526979603,5.2110238908,79.484,0.0312993976849402,0.0,97.0978848413631,0.904494518403601,34.51718849187232,27.385938733531567,4957818.0,20.66,23.0,3.45,9.01,55.0,1.95,True,False,False,True,160,3.22722617086791
336,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2019,95.6,99.7,4.9648699760437,0.0,34.7957892675284,3.960477869173521,0.0486043452284634,0.3946320569090996,10000.0,2926.0,12.847,0.0,0.0,2.91513991355896,128.845743336848,0.626857101917267,9.6,5.468,69.2383,0.0,82.7600021362305,0.0,0.0,0.0,0.0,1.632,64382494195.800026,2.417511817625126,12877.650101079042,23374.02951950469,0.0,2.09604635327807,11.0727999226674,5.3551706485,79.427,0.0325299181053663,0.0,97.91525656090872,0.838278384859255,34.43401952619771,27.57338506062442,4999553.0,19.924000000000007,23.0,3.45,10.807,55.0,1.95,True,False,False,True,185,3.700330809574376
337,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2020,95.9,99.9,7.94562005996704,0.0,34.70671758715237,3.871406188797493,0.0482686837547076,0.413391571937988,10000.0,2926.0,12.152,0.0,0.0,3.98411989212036,129.77976091938,0.661411285400391,0.0,5.627,0.0,2.85999989509583,82.8899993896484,0.0,0.0,0.0,0.0,1.555,61631202097.72053,-4.273354321614619,12242.209890853288,22220.65152622837,0.628635048866272,0.724911478131376,11.1260651499432,5.3516723549,79.277,0.0382262047420681,0.0,98.59616137877008,0.6929953994471,34.42045549841611,27.80174879626245,5034320.0,19.229,0.0,3.4,16.432,55.0,1.95,True,False,False,True,100,1.9863655866134848
338,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2021,96.2,100.0,7.05762004852295,0.0,34.728397963180576,3.893086564825695,0.048023829305524,0.0,0.0,2926.0,11.873,0.0,0.0,4.66119003295898,132.020379357515,0.47030770778656,0.0,7.192,0.0,0.0,83.7600021362305,0.0,0.0,0.0,0.0,1.533,66522107766.42963,7.935762247431469,13146.692791846468,23862.364871579342,0.0,1.72647755109241,11.4087098514792,5.8819624573,77.023,0.0,0.0,99.09886408147278,0.508564932290693,34.47816130453303,28.07384128183703,5059988.0,18.575000000000003,0.0,0.0,15.139,55.0,1.95,True,False,False,True,255,5.0395376431722765
339,Costa Rica,Latin America & Caribbean ,Latin America & Caribbean ,2022,96.4,100.0,5.21998977661133,0.0,34.652428515472,3.817117117117117,0.0,0.0,0.0,0.0,11.686,71.11157641290926,0.0,4.73484992980957,142.944768574546,0.465857774019241,0.0,7.113,0.0,0.0,83.8899993896484,0.0,0.0,0.0,0.0,1.522,69549856033.02467,4.551491779583984,13686.161409082211,24841.546266099307,0.0,8.27477490232654,0.0,0.0,77.32,0.0,0.0,99.52536231884058,0.429453043658398,34.57090623532386,28.36266533379643,5081765.0,17.958,0.0,0.0,11.325,55.0,1.95,True,False,False,True,190,3.738858447803076
